상세조회키,시도코드,시군구명,병해충명,조회값,조회년도
202500204FC01010101322007,,보성군,벼애잎굴파리(발생면적율),0,2025
202500204FC01010101322007,,보성군,벼줄기굴파리(발생추정면적),0,2025
202500204FC01010101322007,,보성군,벼줄기굴파리(감수율),0,2025
202500204FC01010101322007,,보성군,벼줄기굴파리(피해율),0,2025
202500204FC01010101322007,,보성군,벼줄기굴파리(발생면적율),0,2025
202500204FC01010101322007,,보성군,애멸구(발생추정면적),0,2025
202500204FC01010101322007,,보성군,애멸구(감수율),0,2025
202500204FC01010101322007,,보성군,애멸구(피해율),0,2025
202500204FC01010101322007,,보성군,애멸구(발생면적율),0,2025
202500204FC01010101322007,,보성군,끝동매미충(발생추정면적),0,2025
202500204FC01010101322007,,보성군,끝동매미충(감수율),0,2025
202500204FC01010101322007,,보성군,끝동매미충(피해율),0,2025
202500204FC01010101322007,,보성군,끝동매미충(발생면적율),0,2025
202500204FC01010101322007,,보성군,벼멸구(발생추정면적),0,2025
202500204FC01010101322007,,보성군,벼멸구(감수율),0,2025
202500204FC01010101322007,,보성군,벼멸구(피해율),0,2025
202500204FC01010101322007,,보성군,벼멸구(발생면적율),0,2025
202500204FC01010101322007,,보성군,흰등멸구(발생추정면적),0,2025
202500204FC01010101322007,,보성군,흰등멸구(감수율),0,2025
202500204FC01010101322007,,보성군,흰등멸구(피해율),0,2025
202500204FC01010101322007,,보성군,흰등멸구(발생면적율),0,2025
202500204FC01010101322007,,보성군,벼물바구미(발생추정면적),0,2025
202500204FC01010101322007,,보성군,벼물바구미(감수율),0,2025
202500204FC01010101322007,,보성군,벼물바구미(피해율),0,2025
202500204FC01010101322007,,보성군,벼물바구미(발생면적율),0,2025
202500204FC01010101322007,,보성군,혹명나방(발생추정면적),0,2025
202500204FC01010101322007,,보성군,혹명나방(감수율),0,2025
202500204FC01010101322007,,보성군,혹명나방(피해율),0,2025
202500204FC01010101322007,,보성군,혹명나방(발생면적율),0,2025
202500204FC01010101322007,,보성군,멸강나방(발생추정면적),0,2025
202500204FC01010101322007,,보성군,멸강나방(감수율),0,2025
202500204FC01010101322007,,보성군,멸강나방(피해율),0,2025
202500204FC01010101322007,,보성군,멸강나방(발생면적율),0,2025
202500204FC01010101322007,,보성군,먹노린재(발생추정면적),0,2025
202500204FC01010101322007,,보성군,먹노린재(감수율),0,2025
202500204FC01010101322007,,보성군,먹노린재(피해율),0,2025
202500204FC01010101322007,,보성군,먹노린재(발생면적율),0,2025
202500204FC01010101322007,,보성군,이화명나방1화기(발생면적),0,2025
202500204FC01010101322007,,보성군,이화명나방1화기(감수율),0,2025
202500204FC01010101322007,,보성군,이화명나방1화기(피해율),0,2025
202500204FC01010101322007,,보성군,이화명나방1화기(발생면적률),0,2025
202500204FC01010101322007,,보성군,이화명나방2화기(발생면적),0,2025
202500204FC01010101322007,,보성군,이화명나방2화기(감수율),0,2025
202500204FC01010101322007,,보성군,이화명나방2화기(피해율),0,2025
202500204FC01010101322007,,보성군,이화명나방2화기(발생면적률),0,2025
202500204FC01010101322007,,보성군,바이러스병(발생추정면적),,2025
202500204FC01010101322007,,보성군,바이러스병(감수율),,2025
202500204FC01010101322007,,보성군,바이러스병(피해율),,2025
202500204FC01010101322007,,보성군,바이러스병(발생면적율),,2025
202500204FC01010101322007,,보성군,키다리병(발생추정면적),,2025
202500204FC01010101322007,,보성군,키다리병(감수율),,2025
202500204FC01010101322007,,보성군,키다리병(피해율),,2025
202500204FC01010101322007,,보성군,키다리병(발생면적율),,2025
202500204FC01010101322007,,보성군,이화명나방(발생추정면적),,2025
202500204FC01010101322007,,보성군,이화명나방(감수율),,2025
202500204FC01010101322007,,보성군,이화명나방(피해율),,2025
202500204FC01010101322007,,보성군,이화명나방(발생면적율),,2025
202500204FC01010101322007,,보성군,벼애나방(발생추정면적),,2025
202500204FC01010101322007,,보성군,벼애나방(감수율),,2025
202500204FC01010101322007,,보성군,벼애나방(피해율),,2025
202500204FC01010101322007,,보성군,벼애나방(발생면적율),,2025
202500204FC01010101322007,,보성군,벼잎선충(발생추정면적),,2025
202500204FC01010101322007,,보성군,벼잎선충(감수율),,2025
202500204FC01010101322007,,보성군,벼잎선충(피해율),,2025
202500204FC01010101322007,,보성군,벼잎선충(발생면적율),,2025
202500204FC01010101322007,,순천시,잎도열병(발생추정면적),10.445,2025
202500204FC01010101322007,,순천시,잎도열병(감수율),0,2025
202500204FC01010101322007,,순천시,잎도열병(피해율),0.001,2025
202500204FC01010101322007,,순천시,잎도열병(발생면적율),0.236,2025
202500204FC01010101322007,,순천시,이삭도열병(발생추정면적),0,2025
202500204FC01010101322007,,순천시,이삭도열병(감수율),0,2025
202500204FC01010101322007,,순천시,이삭도열병(피해율),0,2025
202500204FC01010101322007,,순천시,이삭도열병(발생면적율),0,2025
202500204FC01010101322007,,순천시,잎집무늬마름병(발생추정면적),94,2025
202500204FC01010101322007,,순천시,잎집무늬마름병(감수율),0.032,2025
202500204FC01010101322007,,순천시,잎집무늬마름병(피해율),0.16,2025
202500204FC01010101322007,,순천시,잎집무늬마름병(발생면적율),2.128,2025
202500204FC01010101322007,,순천시,흰잎마름병(발생추정면적),52.222,2025
202500204FC01010101322007,,순천시,흰잎마름병(감수율),0.012,2025
202500204FC01010101322007,,순천시,흰잎마름병(피해율),0.059,2025
202500204FC01010101322007,,순천시,흰잎마름병(발생면적율),1.182,2025
202500204FC01010101322007,,순천시,세균벼알마름병(발생추정면적),0,2025
202500204FC01010101322007,,순천시,세균벼알마름병(감수율),0,2025
202500204FC01010101322007,,순천시,세균벼알마름병(피해율),0,2025
202500204FC01010101322007,,순천시,세균벼알마름병(발생면적율),0,2025
202500204FC01010101322007,,순천시,줄무늬잎마름병(발생면적),0,2025
202500204FC01010101322007,,순천시,줄무늬잎마름병(감수율),0,2025
202500204FC01010101322007,,순천시,줄무늬잎마름병(피해율),0,2025
202500204FC01010101322007,,순천시,줄무늬잎마름병(발생면적률),0,2025
202500204FC01010101322007,,순천시,벼검은줄오갈병(발생면적),0,2025
202500204FC01010101322007,,순천시,벼검은줄오갈병(감수율),0,2025
202500204FC01010101322007,,순천시,벼검은줄오갈병(피해율),0,2025
202500204FC01010101322007,,순천시,벼검은줄오갈병(발생면적률),0,2025
202500204FC01010101322007,,순천시,오갈병(발생면적),0,2025
202500204FC01010101322007,,순천시,오갈병(감수율),0,2025
202500204FC01010101322007,,순천시,오갈병(피해율),0,2025
202500204FC01010101322007,,순천시,오갈병(발생면적률),0,2025
202500204FC01010101322007,,순천시,이삭누룩병(발생추정면적),0,2025
202500204FC01010101322007,,순천시,이삭누룩병(감수율),0,2025
202500204FC01010101322007,,순천시,이삭누룩병(피해율),0,2025
202500204FC01010101322007,,순천시,이삭누룩병(발생면적율),0,2025
202500204FC01010101322007,,순천시,깨씨무늬병(발생추정면적),78.333,2025
202500204FC01010101322007,,순천시,깨씨무늬병(감수율),0.018,2025
202500204FC01010101322007,,순천시,깨씨무늬병(피해율),0.089,2025
202500204FC01010101322007,,순천시,깨씨무늬병(발생면적율),1.773,2025
202500204FC01010101322007,,순천시,벼잎벌레(발생추정면적),0,2025
202500204FC01010101322007,,순천시,벼잎벌레(감수율),0,2025
202500204FC01010101322007,,순천시,벼잎벌레(피해율),0,2025
202500204FC01010101322007,,순천시,벼잎벌레(발생면적율),0,2025
202500204FC01010101322007,,순천시,벼애잎굴파리(발생추정면적),0,2025
202500204FC01010101322007,,순천시,벼애잎굴파리(감수율),0,2025
202500204FC01010101322007,,순천시,벼애잎굴파리(피해율),0,2025
202500204FC01010101322007,,순천시,벼애잎굴파리(발생면적율),0,2025
202500204FC01010101322007,,순천시,벼줄기굴파리(발생추정면적),0,2025
202500204FC01010101322007,,순천시,벼줄기굴파리(감수율),0,2025
202500204FC01010101322007,,순천시,벼줄기굴파리(피해율),0,2025
202500204FC01010101322007,,순천시,벼줄기굴파리(발생면적율),0,2025
202500204FC01010101322007,,순천시,애멸구(발생추정면적),0,2025
202500204FC01010101322007,,순천시,애멸구(감수율),0,2025
202500204FC01010101322007,,순천시,애멸구(피해율),0,2025
202500204FC01010101322007,,순천시,애멸구(발생면적율),0,2025
202500204FC01010101322007,,순천시,끝동매미충(발생추정면적),0,2025
202500204FC01010101322007,,순천시,끝동매미충(감수율),0,2025
202500204FC01010101322007,,순천시,끝동매미충(피해율),0,2025
202500204FC01010101322007,,순천시,끝동매미충(발생면적율),0,2025
202500204FC01010101322007,,순천시,벼멸구(발생추정면적),0,2025
202500204FC01010101322007,,순천시,벼멸구(감수율),0,2025
202500204FC01010101322007,,순천시,벼멸구(피해율),0,2025
202500204FC01010101322007,,순천시,벼멸구(발생면적율),0,2025
202500204FC01010101322007,,순천시,흰등멸구(발생추정면적),56.726,2025
202500204FC01010101322007,,순천시,흰등멸구(감수율),0.047,2025
202500204FC01010101322007,,순천시,흰등멸구(피해율),0.118,2025
202500204FC01010101322007,,순천시,흰등멸구(발생면적율),1.182,2025
202500204FC01010101322007,,순천시,벼물바구미(발생추정면적),0,2025
202500204FC01010101322007,,순천시,벼물바구미(감수율),0,2025
202500204FC01010101322007,,순천시,벼물바구미(피해율),0,2025
202500204FC01010101322007,,순천시,벼물바구미(발생면적율),0,2025
202500204FC01010101322007,,순천시,혹명나방(발생추정면적),36.556,2025
202500204FC01010101322007,,순천시,혹명나방(감수율),0.008,2025
202500204FC01010101322007,,순천시,혹명나방(피해율),0.041,2025
202500204FC01010101322007,,순천시,혹명나방(발생면적율),0.828,2025
202500204FC01010101322007,,순천시,멸강나방(발생추정면적),0,2025
202500204FC01010101322007,,순천시,멸강나방(감수율),0,2025
202500204FC01010101322007,,순천시,멸강나방(피해율),0,2025
202500204FC01010101322007,,순천시,멸강나방(발생면적율),0,2025
202500204FC01010101322007,,순천시,먹노린재(발생추정면적),15.667,2025
202500204FC01010101322007,,순천시,먹노린재(감수율),0.004,2025
202500204FC01010101322007,,순천시,먹노린재(피해율),0.018,2025
202500204FC01010101322007,,순천시,먹노린재(발생면적율),0.355,2025
202500204FC01010101322007,,순천시,이화명나방1화기(발생면적),0,2025
202500204FC01010101322007,,순천시,이화명나방1화기(감수율),0,2025
202500204FC01010101322007,,순천시,이화명나방1화기(피해율),0,2025
202500204FC01010101322007,,순천시,이화명나방1화기(발생면적률),0,2025
202500204FC01010101322007,,순천시,이화명나방2화기(발생면적),10.445,2025
202500204FC01010101322007,,순천시,이화명나방2화기(감수율),0.006,2025
202500204FC01010101322007,,순천시,이화명나방2화기(피해율),0.006,2025
202500204FC01010101322007,,순천시,이화명나방2화기(발생면적률),0.236,2025
202500204FC01010101322007,,순천시,바이러스병(발생추정면적),,2025
202500204FC01010101322007,,순천시,바이러스병(감수율),,2025
202500204FC01010101322007,,순천시,바이러스병(피해율),,2025
202500204FC01010101322007,,순천시,바이러스병(발생면적율),,2025
202500204FC01010101322007,,순천시,키다리병(발생추정면적),,2025
202500204FC01010101322007,,순천시,키다리병(감수율),,2025
202500204FC01010101322007,,순천시,키다리병(피해율),,2025
202500204FC01010101322007,,순천시,키다리병(발생면적율),,2025
202500204FC01010101322007,,순천시,이화명나방(발생추정면적),,2025
202500204FC01010101322007,,순천시,이화명나방(감수율),,2025
202500204FC01010101322007,,순천시,이화명나방(피해율),,2025
202500204FC01010101322007,,순천시,이화명나방(발생면적율),,2025
202500204FC01010101322007,,순천시,벼애나방(발생추정면적),,2025
202500204FC01010101322007,,순천시,벼애나방(감수율),,2025
202500204FC01010101322007,,순천시,벼애나방(피해율),,2025
202500204FC01010101322007,,순천시,벼애나방(발생면적율),,2025
202500204FC01010101322007,,순천시,벼잎선충(발생추정면적),,2025
202500204FC01010101322007,,순천시,벼잎선충(감수율),,2025
202500204FC01010101322007,,순천시,벼잎선충(피해율),,2025
202500204FC01010101322007,,순천시,벼잎선충(발생면적율),,2025
202500204FC01010101322007,,신안군,잎도열병(발생추정면적),0,2025
202500204FC01010101322007,,신안군,잎도열병(감수율),0,2025
202500204FC01010101322007,,신안군,잎도열병(피해율),0,2025
202500204FC01010101322007,,신안군,잎도열병(발생면적율),0,2025
202500204FC01010101322007,,신안군,이삭도열병(발생추정면적),0,2025
202500204FC01010101322007,,신안군,이삭도열병(감수율),0,2025
202500204FC01010101322007,,신안군,이삭도열병(피해율),0,2025
202500204FC01010101322007,,신안군,이삭도열병(발생면적율),0,2025
202500204FC01010101322007,,신안군,잎집무늬마름병(발생추정면적),54.05,2025
202500204FC01010101322007,,신안군,잎집무늬마름병(감수율),0.01,2025
202500204FC01010101322007,,신안군,잎집무늬마름병(피해율),0.05,2025
202500204FC01010101322007,,신안군,잎집무늬마름병(발생면적율),0.67,2025
202500204FC01010101322007,,신안군,흰잎마름병(발생추정면적),0,2025
202500204FC01010101322007,,신안군,흰잎마름병(감수율),0,2025
202500204FC01010101322007,,신안군,흰잎마름병(피해율),0,2025
202500204FC01010101322007,,신안군,흰잎마름병(발생면적율),0,2025
202500204FC01010101322007,,신안군,세균벼알마름병(발생추정면적),0,2025
202500204FC01010101322007,,신안군,세균벼알마름병(감수율),0,2025
202500204FC01010101322007,,신안군,세균벼알마름병(피해율),0,2025
202500204FC01010101322007,,신안군,세균벼알마름병(발생면적율),0,2025
202500204FC01010101322007,,신안군,줄무늬잎마름병(발생면적),0,2025
202500204FC01010101322007,,신안군,줄무늬잎마름병(감수율),0,2025
202500204FC01010101322007,,신안군,줄무늬잎마름병(피해율),0,2025
202500204FC01010101322007,,신안군,줄무늬잎마름병(발생면적률),0,2025
202500204FC01010101322007,,신안군,벼검은줄오갈병(발생면적),0,2025
202500204FC01010101322007,,신안군,벼검은줄오갈병(감수율),0,2025
202500204FC01010101322007,,신안군,벼검은줄오갈병(피해율),0,2025
202500204FC01010101322007,,신안군,벼검은줄오갈병(발생면적률),0,2025
202500204FC01010101322007,,신안군,오갈병(발생면적),0,2025
202500204FC01010101322007,,신안군,오갈병(감수율),0,2025
202500204FC01010101322007,,신안군,오갈병(피해율),0,2025
202500204FC01010101322007,,신안군,오갈병(발생면적률),0,2025
202500204FC01010101322007,,신안군,이삭누룩병(발생추정면적),0,2025
202500204FC01010101322007,,신안군,이삭누룩병(감수율),0,2025
202500204FC01010101322007,,신안군,이삭누룩병(피해율),0,2025
202500204FC01010101322007,,신안군,이삭누룩병(발생면적율),0,2025
202500204FC01010101322007,,신안군,깨씨무늬병(발생추정면적),20.269,2025
202500204FC01010101322007,,신안군,깨씨무늬병(감수율),0.003,2025
202500204FC01010101322007,,신안군,깨씨무늬병(피해율),0.013,2025
202500204FC01010101322007,,신안군,깨씨무늬병(발생면적율),0.251,2025
202500204FC01010101322007,,신안군,벼잎벌레(발생추정면적),0,2025
202500204FC01010101322007,,신안군,벼잎벌레(감수율),0,2025
202500204FC01010101322007,,신안군,벼잎벌레(피해율),0,2025
202500204FC01010101322007,,신안군,벼잎벌레(발생면적율),0,2025
202500204FC01010101322007,,신안군,벼애잎굴파리(발생추정면적),0,2025
202500204FC01010101322007,,신안군,벼애잎굴파리(감수율),0,2025
202500204FC01010101322007,,신안군,벼애잎굴파리(피해율),0,2025
202500204FC01010101322007,,신안군,벼애잎굴파리(발생면적율),0,2025
202500204FC01010101322007,,신안군,벼줄기굴파리(발생추정면적),0,2025
202500204FC01010101322007,,신안군,벼줄기굴파리(감수율),0,2025
202500204FC01010101322007,,신안군,벼줄기굴파리(피해율),0,2025
202500204FC01010101322007,,신안군,벼줄기굴파리(발생면적율),0,2025
202500204FC01010101322007,,신안군,애멸구(발생추정면적),0,2025
202500204FC01010101322007,,신안군,애멸구(감수율),0,2025
202500204FC01010101322007,,신안군,애멸구(피해율),0,2025
202500204FC01010101322007,,신안군,애멸구(발생면적율),0,2025
202500204FC01010101322007,,신안군,끝동매미충(발생추정면적),0,2025
202500204FC01010101322007,,신안군,끝동매미충(감수율),0,2025
202500204FC01010101322007,,신안군,끝동매미충(피해율),0,2025
202500204FC01010101322007,,신안군,끝동매미충(발생면적율),0,2025
202500204FC01010101322007,,신안군,벼멸구(발생추정면적),0,2025
202500204FC01010101322007,,신안군,벼멸구(감수율),0,2025
202500204FC01010101322007,,신안군,벼멸구(피해율),0,2025
202500204FC01010101322007,,신안군,벼멸구(발생면적율),0,2025
202500204FC01010101322007,,신안군,흰등멸구(발생추정면적),0,2025
202500204FC01010101322007,,신안군,흰등멸구(감수율),0,2025
202500204FC01010101322007,,신안군,흰등멸구(피해율),0,2025
202500204FC01010101322007,,신안군,흰등멸구(발생면적율),0,2025
202500204FC01010101322007,,신안군,벼물바구미(발생추정면적),0,2025
202500204FC01010101322007,,신안군,벼물바구미(감수율),0,2025
202500204FC01010101322007,,신안군,벼물바구미(피해율),0,2025
202500204FC01010101322007,,신안군,벼물바구미(발생면적율),0,2025
202500204FC01010101322007,,신안군,혹명나방(발생추정면적),0,2025
202500204FC01010101322007,,신안군,혹명나방(감수율),0,2025
202500204FC01010101322007,,신안군,혹명나방(피해율),0,2025
202500204FC01010101322007,,신안군,혹명나방(발생면적율),0,2025
202500204FC01010101322007,,신안군,멸강나방(발생추정면적),0,2025
202500204FC01010101322007,,신안군,멸강나방(감수율),0,2025
202500204FC01010101322007,,신안군,멸강나방(피해율),0,2025
202500204FC01010101322007,,신안군,멸강나방(발생면적율),0,2025
202500204FC01010101322007,,신안군,먹노린재(발생추정면적),1.351,2025
202500204FC01010101322007,,신안군,먹노린재(감수율),0,2025
202500204FC01010101322007,,신안군,먹노린재(피해율),0.001,2025
202500204FC01010101322007,,신안군,먹노린재(발생면적율),0.017,2025
202500204FC01010101322007,,신안군,이화명나방1화기(발생면적),0,2025
202500204FC01010101322007,,신안군,이화명나방1화기(감수율),0,2025
202500204FC01010101322007,,신안군,이화명나방1화기(피해율),0,2025
202500204FC01010101322007,,신안군,이화명나방1화기(발생면적률),0,2025
202500204FC01010101322007,,신안군,이화명나방2화기(발생면적),0,2025
202500204FC01010101322007,,신안군,이화명나방2화기(감수율),0,2025
202500204FC01010101322007,,신안군,이화명나방2화기(피해율),0,2025
202500204FC01010101322007,,신안군,이화명나방2화기(발생면적률),0,2025
202500204FC01010101322007,,신안군,바이러스병(발생추정면적),,2025
202500204FC01010101322007,,신안군,바이러스병(감수율),,2025
202500204FC01010101322007,,신안군,바이러스병(피해율),,2025
202500204FC01010101322007,,신안군,바이러스병(발생면적율),,2025
202500204FC01010101322007,,신안군,키다리병(발생추정면적),,2025
202500204FC01010101322007,,신안군,키다리병(감수율),,2025
202500204FC01010101322007,,신안군,키다리병(피해율),,2025
202500204FC01010101322007,,신안군,키다리병(발생면적율),,2025
202500204FC01010101322007,,신안군,이화명나방(발생추정면적),,2025
202500204FC01010101322007,,신안군,이화명나방(감수율),,2025
202500204FC01010101322007,,신안군,이화명나방(피해율),,2025
202500204FC01010101322007,,신안군,이화명나방(발생면적율),,2025
202500204FC01010101322007,,신안군,벼애나방(발생추정면적),,2025
202500204FC01010101322007,,신안군,벼애나방(감수율),,2025
202500204FC01010101322007,,신안군,벼애나방(피해율),,2025
202500204FC01010101322007,,신안군,벼애나방(발생면적율),,2025
202500204FC01010101322007,,신안군,벼잎선충(발생추정면적),,2025
202500204FC01010101322007,,신안군,벼잎선충(감수율),,2025
202500204FC01010101322007,,신안군,벼잎선충(피해율),,2025
202500204FC01010101322007,,신안군,벼잎선충(발생면적율),,2025
202500204FC01010101322007,,여수시,잎도열병(발생추정면적),4.9,2025
202500204FC01010101322007,,여수시,잎도열병(감수율),0,2025
202500204FC01010101322007,,여수시,잎도열병(피해율),0.001,2025
202500204FC01010101322007,,여수시,잎도열병(발생면적율),0.271,2025
202500204FC01010101322007,,여수시,이삭도열병(발생추정면적),0,2025
202500204FC01010101322007,,여수시,이삭도열병(감수율),0,2025
202500204FC01010101322007,,여수시,이삭도열병(피해율),0,2025
202500204FC01010101322007,,여수시,이삭도열병(발생면적율),0,2025
202500204FC01010101322007,,여수시,잎집무늬마름병(발생추정면적),6.86,2025
202500204FC01010101322007,,여수시,잎집무늬마름병(감수율),0.006,2025
202500204FC01010101322007,,여수시,잎집무늬마름병(피해율),0.029,2025
202500204FC01010101322007,,여수시,잎집무늬마름병(발생면적율),0.379,2025
202500204FC01010101322007,,여수시,흰잎마름병(발생추정면적),2.45,2025
202500204FC01010101322007,,여수시,흰잎마름병(감수율),0.001,2025
202500204FC01010101322007,,여수시,흰잎마름병(피해율),0.007,2025
202500204FC01010101322007,,여수시,흰잎마름병(발생면적율),0.136,2025
202500204FC01010101322007,,여수시,세균벼알마름병(발생추정면적),3.43,2025
202500204FC01010101322007,,여수시,세균벼알마름병(감수율),0.004,2025
202500204FC01010101322007,,여수시,세균벼알마름병(피해율),0.007,2025
202500204FC01010101322007,,여수시,세균벼알마름병(발생면적율),0.19,2025
202500204FC01010101322007,,여수시,줄무늬잎마름병(발생면적),0,2025
202500204FC01010101322007,,여수시,줄무늬잎마름병(감수율),0,2025
202500204FC01010101322007,,여수시,줄무늬잎마름병(피해율),0,2025
202500204FC01010101322007,,여수시,줄무늬잎마름병(발생면적률),0,2025
202500204FC01010101322007,,여수시,벼검은줄오갈병(발생면적),0,2025
202500204FC01010101322007,,여수시,벼검은줄오갈병(감수율),0,2025
202500204FC01010101322007,,여수시,벼검은줄오갈병(피해율),0,2025
202500204FC01010101322007,,여수시,벼검은줄오갈병(발생면적률),0,2025
202500204FC01010101322007,,여수시,오갈병(발생면적),0,2025
202500204FC01010101322007,,여수시,오갈병(감수율),0,2025
202500204FC01010101322007,,여수시,오갈병(피해율),0,2025
202500204FC01010101322007,,여수시,오갈병(발생면적률),0,2025
202500204FC01010101322007,,여수시,이삭누룩병(발생추정면적),0,2025
202500204FC01010101322007,,여수시,이삭누룩병(감수율),0,2025
202500204FC01010101322007,,여수시,이삭누룩병(피해율),0,2025
202500204FC01010101322007,,여수시,이삭누룩병(발생면적율),0,2025
202500204FC01010101322007,,여수시,깨씨무늬병(발생추정면적),2.94,2025
202500204FC01010101322007,,여수시,깨씨무늬병(감수율),0.002,2025
202500204FC01010101322007,,여수시,깨씨무늬병(피해율),0.008,2025
202500204FC01010101322007,,여수시,깨씨무늬병(발생면적율),0.163,2025
202500204FC01010101322007,,여수시,벼잎벌레(발생추정면적),0,2025
202500204FC01010101322007,,여수시,벼잎벌레(감수율),0,2025
202500204FC01010101322007,,여수시,벼잎벌레(피해율),0,2025
202500204FC01010101322007,,여수시,벼잎벌레(발생면적율),0,2025
202500204FC01010101322007,,여수시,벼애잎굴파리(발생추정면적),0,2025
202500204FC01010101322007,,여수시,벼애잎굴파리(감수율),0,2025
202500204FC01010101322007,,여수시,벼애잎굴파리(피해율),0,2025
202500204FC01010101322007,,여수시,벼애잎굴파리(발생면적율),0,2025
202500204FC01010101322007,,여수시,벼줄기굴파리(발생추정면적),0,2025
202500204FC01010101322007,,여수시,벼줄기굴파리(감수율),0,2025
202500204FC01010101322007,,여수시,벼줄기굴파리(피해율),0,2025
202500204FC01010101322007,,여수시,벼줄기굴파리(발생면적율),0,2025
202500204FC01010101322007,,여수시,애멸구(발생추정면적),0,2025
202500204FC01010101322007,,여수시,애멸구(감수율),0,2025
202500204FC01010101322007,,여수시,애멸구(피해율),0,2025
202500204FC01010101322007,,여수시,애멸구(발생면적율),0,2025
202500204FC01010101322007,,여수시,끝동매미충(발생추정면적),8.82,2025
202500204FC01010101322007,,여수시,끝동매미충(감수율),0.005,2025
202500204FC01010101322007,,여수시,끝동매미충(피해율),0.024,2025
202500204FC01010101322007,,여수시,끝동매미충(발생면적율),0.488,2025
202500204FC01010101322007,,여수시,벼멸구(발생추정면적),0.493,2025
202500204FC01010101322007,,여수시,벼멸구(감수율),0.001,2025
202500204FC01010101322007,,여수시,벼멸구(피해율),0.003,2025
202500204FC01010101322007,,여수시,벼멸구(발생면적율),0.027,2025
202500204FC01010101322007,,여수시,흰등멸구(발생추정면적),1.478,2025
202500204FC01010101322007,,여수시,흰등멸구(감수율),0.003,2025
202500204FC01010101322007,,여수시,흰등멸구(피해율),0.008,2025
202500204FC01010101322007,,여수시,흰등멸구(발생면적율),0.081,2025
202500204FC01010101322007,,여수시,벼물바구미(발생추정면적),0,2025
202500204FC01010101322007,,여수시,벼물바구미(감수율),0,2025
202500204FC01010101322007,,여수시,벼물바구미(피해율),0,2025
202500204FC01010101322007,,여수시,벼물바구미(발생면적율),0,2025
202500204FC01010101322007,,여수시,혹명나방(발생추정면적),6.37,2025
202500204FC01010101322007,,여수시,혹명나방(감수율),0.003,2025
202500204FC01010101322007,,여수시,혹명나방(피해율),0.017,2025
202500204FC01010101322007,,여수시,혹명나방(발생면적율),0.352,2025
202500204FC01010101322007,,여수시,멸강나방(발생추정면적),0,2025
202500204FC01010101322007,,여수시,멸강나방(감수율),0,2025
202500204FC01010101322007,,여수시,멸강나방(피해율),0,2025
202500204FC01010101322007,,여수시,멸강나방(발생면적율),0,2025
202500204FC01010101322007,,여수시,먹노린재(발생추정면적),0,2025
202500204FC01010101322007,,여수시,먹노린재(감수율),0,2025
202500204FC01010101322007,,여수시,먹노린재(피해율),0,2025
202500204FC01010101322007,,여수시,먹노린재(발생면적율),0,2025
202500204FC01010101322007,,여수시,이화명나방1화기(발생면적),0,2025
202500204FC01010101322007,,여수시,이화명나방1화기(감수율),0,2025
202500204FC01010101322007,,여수시,이화명나방1화기(피해율),0,2025
202500204FC01010101322007,,여수시,이화명나방1화기(발생면적률),0,2025
202500204FC01010101322007,,여수시,이화명나방2화기(발생면적),1.96,2025
202500204FC01010101322007,,여수시,이화명나방2화기(감수율),0.003,2025
202500204FC01010101322007,,여수시,이화명나방2화기(피해율),0.003,2025
202500204FC01010101322007,,여수시,이화명나방2화기(발생면적률),0.108,2025
202500204FC01010101322007,,여수시,바이러스병(발생추정면적),,2025
202500204FC01010101322007,,여수시,바이러스병(감수율),,2025
202500204FC01010101322007,,여수시,바이러스병(피해율),,2025
202500204FC01010101322007,,여수시,바이러스병(발생면적율),,2025
202500204FC01010101322007,,여수시,키다리병(발생추정면적),,2025
202500204FC01010101322007,,여수시,키다리병(감수율),,2025
202500204FC01010101322007,,여수시,키다리병(피해율),,2025
202500204FC01010101322007,,여수시,키다리병(발생면적율),,2025
202500204FC01010101322007,,여수시,이화명나방(발생추정면적),,2025
202500204FC01010101322007,,여수시,이화명나방(감수율),,2025
202500204FC01010101322007,,여수시,이화명나방(피해율),,2025
202500204FC01010101322007,,여수시,이화명나방(발생면적율),,2025
202500204FC01010101322007,,여수시,벼애나방(발생추정면적),,2025
202500204FC01010101322007,,여수시,벼애나방(감수율),,2025
202500204FC01010101322007,,여수시,벼애나방(피해율),,2025
202500204FC01010101322007,,여수시,벼애나방(발생면적율),,2025
202500204FC01010101322007,,여수시,벼잎선충(발생추정면적),,2025
202500204FC01010101322007,,여수시,벼잎선충(감수율),,2025
202500204FC01010101322007,,여수시,벼잎선충(피해율),,2025
202500204FC01010101322007,,여수시,벼잎선충(발생면적율),,2025
202500204FC01010101322007,,영광군,잎도열병(발생추정면적),0,2025
202500204FC01010101322007,,영광군,잎도열병(감수율),0,2025
202500204FC01010101322007,,영광군,잎도열병(피해율),0,2025
202500204FC01010101322007,,영광군,잎도열병(발생면적율),0,2025
202500204FC01010101322007,,영광군,이삭도열병(발생추정면적),0,2025
202500204FC01010101322007,,영광군,이삭도열병(감수율),0,2025
202500204FC01010101322007,,영광군,이삭도열병(피해율),0,2025
202500204FC01010101322007,,영광군,이삭도열병(발생면적율),0,2025
202500204FC01010101322007,,영광군,잎집무늬마름병(발생추정면적),0,2025
202500204FC01010101322007,,영광군,잎집무늬마름병(감수율),0,2025
202500204FC01010101322007,,영광군,잎집무늬마름병(피해율),0,2025
202500204FC01010101322007,,영광군,잎집무늬마름병(발생면적율),0,2025
