노선,방향,명칭,시간,총합계,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종
경부선,서울,양산졸음쉼터,05:00-06:00,15,11,0,2,0,0,0,0,0,0,2,0,0
경부선,서울,양산졸음쉼터,06:00-07:00,38,25,0,8,3,1,0,0,0,0,1,0,0
경부선,부산,언양졸음쉼터,07:00-08:00,13,7,0,3,2,1,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,08:00-09:00,32,15,0,12,4,1,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,09:00-10:00,29,18,0,2,3,6,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,10:00-11:00,34,22,0,9,3,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,11:00-12:00,31,21,0,7,1,2,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,12:00-13:00,49,29,0,14,3,3,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,13:00-14:00,53,37,0,10,5,1,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,14:00-15:00,53,33,1,9,3,6,0,0,0,0,1,0,0
경부선,부산,언양졸음쉼터,15:00-16:00,48,33,0,10,4,1,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,16:00-17:00,51,41,0,7,2,1,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,17:00-18:00,48,42,0,3,1,2,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,18:00-19:00,35,32,0,2,1,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,19:00-20:00,34,33,0,1,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,20:00-21:00,15,14,0,0,0,1,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,21:00-22:00,17,16,0,1,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,22:00-23:00,12,12,0,0,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,23:00-24:00,9,9,0,0,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,00:00-01:00,5,4,0,0,1,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,01:00-02:00,2,1,0,1,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,02:00-03:00,1,1,0,0,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,03:00-04:00,3,2,0,1,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,04:00-05:00,4,2,0,0,2,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,05:00-06:00,3,3,0,0,0,0,0,0,0,0,0,0,0
경부선,부산,언양졸음쉼터,06:00-07:00,10,4,0,4,0,2,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,07:00-08:00,28,17,0,5,1,3,0,0,0,0,2,0,0
경부선,서울,내남졸음쉼터,08:00-09:00,25,11,1,10,0,2,0,1,0,0,0,0,0
경부선,서울,내남졸음쉼터,09:00-10:00,47,25,0,12,3,5,0,0,0,0,2,0,0
경부선,서울,내남졸음쉼터,10:00-11:00,37,23,0,11,1,1,1,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,11:00-12:00,39,20,0,9,7,2,0,1,0,0,0,0,0
경부선,서울,내남졸음쉼터,12:00-13:00,48,34,0,10,0,2,0,0,0,0,2,0,0
경부선,서울,내남졸음쉼터,13:00-14:00,32,26,0,5,0,1,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,14:00-15:00,39,25,0,11,1,1,1,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,15:00-16:00,25,18,0,3,2,0,1,1,0,0,0,0,0
경부선,서울,내남졸음쉼터,16:00-17:00,19,14,0,5,0,0,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,17:00-18:00,22,18,0,2,0,1,0,0,0,0,1,0,0
경부선,서울,내남졸음쉼터,18:00-19:00,21,14,0,5,0,2,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,19:00-20:00,23,19,0,3,1,0,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,20:00-21:00,11,6,2,0,1,0,0,1,0,0,1,0,0
경부선,서울,내남졸음쉼터,21:00-22:00,9,8,0,0,0,0,1,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,22:00-23:00,6,1,0,2,1,1,1,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,23:00-24:00,3,3,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,00:00-01:00,1,0,0,1,0,0,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,01:00-02:00,2,0,0,0,0,2,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,02:00-03:00,3,0,0,1,1,1,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,03:00-04:00,4,0,0,2,0,2,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,04:00-05:00,3,1,0,1,0,1,0,0,0,0,0,0,0
경부선,서울,내남졸음쉼터,05:00-06:00,5,2,0,1,0,0,1,0,0,0,1,0,0
경부선,서울,내남졸음쉼터,06:00-07:00,13,6,1,2,2,2,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,07:00-08:00,7,3,0,0,3,1,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,08:00-09:00,14,5,1,3,3,2,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,09:00-10:00,13,6,0,2,3,1,0,1,0,0,0,0,0
경부선,서울,북안졸음쉼터,10:00-11:00,26,14,1,4,2,5,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,11:00-12:00,20,10,0,3,4,3,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,12:00-13:00,28,16,0,6,2,4,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,13:00-14:00,34,22,0,5,4,3,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,14:00-15:00,27,21,0,4,1,1,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,15:00-16:00,35,22,0,10,2,1,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,16:00-17:00,31,19,0,8,3,1,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,17:00-18:00,27,13,0,8,3,3,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,18:00-19:00,15,9,0,6,0,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,19:00-20:00,15,13,0,2,0,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,20:00-21:00,4,4,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,21:00-22:00,2,2,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,22:00-23:00,6,5,0,0,0,0,0,0,0,0,1,0,0
경부선,서울,북안졸음쉼터,23:00-24:00,1,1,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,00:00-01:00,5,3,0,1,1,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,01:00-02:00,5,3,0,1,1,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,02:00-03:00,0,0,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,03:00-04:00,2,0,0,0,1,0,0,1,0,0,0,0,0
경부선,서울,북안졸음쉼터,04:00-05:00,1,0,0,0,1,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,05:00-06:00,2,1,0,1,0,0,0,0,0,0,0,0,0
경부선,서울,북안졸음쉼터,06:00-07:00,4,0,0,4,0,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,07:00-08:00,14,7,0,3,2,2,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,08:00-09:00,23,12,0,7,1,3,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,09:00-10:00,30,15,0,8,5,1,0,1,0,0,0,0,0
경부선,부산,북안졸음쉼터,10:00-11:00,35,21,0,7,2,4,0,0,0,0,1,0,0
경부선,부산,북안졸음쉼터,11:00-12:00,25,15,0,4,1,3,0,0,0,0,2,0,0
경부선,부산,북안졸음쉼터,12:00-13:00,23,14,0,4,0,4,0,0,0,0,1,0,0
경부선,부산,북안졸음쉼터,13:00-14:00,38,24,0,8,1,5,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,14:00-15:00,25,14,0,6,2,3,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,15:00-16:00,27,19,0,4,0,3,0,0,0,0,1,0,0
경부선,부산,북안졸음쉼터,16:00-17:00,21,19,0,1,0,1,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,17:00-18:00,12,10,0,2,0,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,18:00-19:00,14,12,0,1,0,1,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,19:00-20:00,11,10,0,0,0,1,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,20:00-21:00,5,2,0,0,2,1,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,21:00-22:00,6,5,1,0,0,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,22:00-23:00,3,3,0,0,0,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,23:00-24:00,2,0,0,0,1,1,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,00:00-01:00,3,1,0,1,0,1,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,01:00-02:00,2,0,0,0,2,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,02:00-03:00,0,0,0,0,0,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,03:00-04:00,2,0,0,2,0,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,04:00-05:00,2,0,0,1,1,0,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,05:00-06:00,6,2,0,0,1,3,0,0,0,0,0,0,0
경부선,부산,북안졸음쉼터,06:00-07:00,12,3,0,5,1,3,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,07:00-08:00,55,40,0,11,1,0,0,0,0,0,3,0,0
경부선,서울,석적졸음쉼터,08:00-09:00,41,28,1,9,1,1,0,0,0,0,1,0,0
경부선,서울,석적졸음쉼터,09:00-10:00,43,28,0,10,3,2,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,10:00-11:00,52,36,0,10,5,1,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,11:00-12:00,45,32,0,11,1,1,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,12:00-13:00,48,35,0,7,2,3,0,0,0,0,1,0,0
경부선,서울,석적졸음쉼터,13:00-14:00,49,35,0,9,3,2,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,14:00-15:00,63,44,0,12,6,1,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,15:00-16:00,62,41,0,16,3,1,0,1,0,0,0,0,0
경부선,서울,석적졸음쉼터,16:00-17:00,43,31,0,6,0,5,0,1,0,0,0,0,0
경부선,서울,석적졸음쉼터,17:00-18:00,34,27,0,6,0,1,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,18:00-19:00,21,14,0,3,2,2,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,19:00-20:00,18,14,0,3,0,1,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,20:00-21:00,20,16,0,2,1,0,0,0,0,0,1,0,0
경부선,서울,석적졸음쉼터,21:00-22:00,14,12,0,0,0,2,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,22:00-23:00,13,12,0,0,0,0,0,0,0,0,1,0,0
경부선,서울,석적졸음쉼터,23:00-24:00,10,4,0,3,1,1,0,0,0,0,1,0,0
경부선,서울,석적졸음쉼터,00:00-01:00,9,6,1,0,1,1,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,01:00-02:00,6,3,0,0,3,0,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,02:00-03:00,7,2,0,1,3,0,0,0,0,0,1,0,0
경부선,서울,석적졸음쉼터,03:00-04:00,6,5,0,1,0,0,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,04:00-05:00,9,4,0,2,1,0,0,0,0,0,2,0,0
경부선,서울,석적졸음쉼터,05:00-06:00,7,5,0,1,0,1,0,0,0,0,0,0,0
경부선,서울,석적졸음쉼터,06:00-07:00,23,16,0,4,1,2,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,07:00-08:00,14,7,0,4,1,1,1,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,08:00-09:00,12,9,0,1,1,1,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,09:00-10:00,20,13,0,4,2,0,1,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,10:00-11:00,20,9,0,8,1,2,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,11:00-12:00,15,13,0,1,0,0,1,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,12:00-13:00,20,12,0,5,1,2,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,13:00-14:00,28,18,0,4,3,2,1,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,14:00-15:00,24,15,0,7,0,1,0,1,0,0,0,0,0
경부선,부산,대신졸음쉼터,15:00-16:00,29,21,0,6,0,1,1,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,16:00-17:00,29,22,1,6,0,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,17:00-18:00,24,19,0,5,0,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,18:00-19:00,17,14,0,1,1,0,0,1,0,0,0,0,0
경부선,부산,대신졸음쉼터,19:00-20:00,12,10,0,0,2,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,20:00-21:00,5,3,0,2,0,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,21:00-22:00,11,7,0,1,1,2,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,22:00-23:00,5,4,0,0,1,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,23:00-24:00,5,2,0,0,2,1,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,00:00-01:00,3,1,0,0,2,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,01:00-02:00,2,1,0,0,0,1,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,02:00-03:00,1,0,0,1,0,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,03:00-04:00,4,0,0,1,2,0,0,0,0,0,0,1,0
경부선,부산,대신졸음쉼터,04:00-05:00,0,0,0,0,0,0,0,0,0,0,0,0,0
경부선,부산,대신졸음쉼터,05:00-06:00,6,2,0,2,0,1,0,0,0,0,1,0,0
경부선,부산,대신졸음쉼터,06:00-07:00,3,2,0,0,0,1,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,07:00-08:00,20,11,0,7,2,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,08:00-09:00,31,22,0,7,2,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,09:00-10:00,39,38,0,1,0,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,10:00-11:00,38,30,0,8,0,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,11:00-12:00,38,25,0,9,2,1,0,1,0,0,0,0,0
경부선,서울,대신졸음쉼터,12:00-13:00,25,16,0,8,1,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,13:00-14:00,34,24,1,5,2,0,2,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,14:00-15:00,29,25,0,3,1,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,15:00-16:00,28,19,0,7,2,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,16:00-17:00,31,22,0,6,2,1,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,17:00-18:00,35,28,0,4,2,1,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,18:00-19:00,17,14,0,2,1,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,19:00-20:00,12,8,0,2,1,0,0,0,0,0,1,0,0
경부선,서울,대신졸음쉼터,20:00-21:00,8,4,0,0,3,1,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,21:00-22:00,9,4,0,0,2,2,0,0,0,0,1,0,0
경부선,서울,대신졸음쉼터,22:00-23:00,9,6,0,1,1,1,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,23:00-24:00,9,5,0,0,2,0,0,1,0,0,1,0,0
경부선,서울,대신졸음쉼터,00:00-01:00,5,1,0,0,0,3,0,0,0,0,1,0,0
경부선,서울,대신졸음쉼터,01:00-02:00,5,1,0,0,2,1,0,0,0,0,1,0,0
경부선,서울,대신졸음쉼터,02:00-03:00,4,0,0,0,2,1,0,0,0,0,1,0,0
경부선,서울,대신졸음쉼터,03:00-04:00,2,2,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,대신졸음쉼터,04:00-05:00,8,1,0,1,1,2,0,0,0,0,3,0,0
경부선,서울,대신졸음쉼터,05:00-06:00,6,2,0,1,1,0,0,0,0,0,2,0,0
경부선,서울,대신졸음쉼터,06:00-07:00,18,10,0,3,3,0,0,0,0,0,1,0,1
경부선,부산,추풍령졸음쉼터,07:00-08:00,13,5,0,2,3,2,0,0,0,0,0,0,1
경부선,부산,추풍령졸음쉼터,08:00-09:00,13,8,0,2,3,0,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,09:00-10:00,19,14,2,2,1,0,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,10:00-11:00,19,14,1,1,2,0,0,0,0,0,0,0,1
경부선,부산,추풍령졸음쉼터,11:00-12:00,12,9,0,0,0,2,1,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,12:00-13:00,20,14,0,2,1,3,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,13:00-14:00,17,16,0,0,1,0,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,14:00-15:00,18,11,0,3,2,2,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,15:00-16:00,23,19,0,3,1,0,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,16:00-17:00,27,20,0,4,2,0,0,0,0,0,0,0,1
경부선,부산,추풍령졸음쉼터,17:00-18:00,20,15,0,4,0,0,0,0,0,0,1,0,0
경부선,부산,추풍령졸음쉼터,18:00-19:00,15,12,0,1,1,1,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,19:00-20:00,16,12,0,0,0,3,0,1,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,20:00-21:00,12,6,0,1,0,5,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,21:00-22:00,11,4,0,0,0,4,0,3,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,22:00-23:00,8,4,0,0,1,1,0,1,0,0,0,0,1
경부선,부산,추풍령졸음쉼터,23:00-24:00,2,1,0,0,0,0,0,1,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,00:00-01:00,4,3,0,0,0,1,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,01:00-02:00,2,1,0,0,0,1,0,0,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,02:00-03:00,2,1,0,0,0,0,0,0,0,0,0,0,1
경부선,부산,추풍령졸음쉼터,03:00-04:00,5,0,0,1,0,2,0,1,0,0,0,0,1
경부선,부산,추풍령졸음쉼터,04:00-05:00,5,2,0,0,0,0,2,0,0,0,1,0,0
경부선,부산,추풍령졸음쉼터,05:00-06:00,5,2,0,1,0,1,0,1,0,0,0,0,0
경부선,부산,추풍령졸음쉼터,06:00-07:00,7,5,0,0,0,2,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,07:00-08:00,9,6,0,2,0,1,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,08:00-09:00,3,1,0,0,2,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,09:00-10:00,8,6,0,1,1,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,10:00-11:00,9,4,0,2,3,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,11:00-12:00,12,5,0,3,4,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,12:00-13:00,17,11,0,2,4,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,13:00-14:00,12,5,0,5,2,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,14:00-15:00,12,10,0,2,0,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,15:00-16:00,9,7,0,2,0,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,16:00-17:00,13,4,0,2,6,1,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,17:00-18:00,12,4,0,5,3,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,18:00-19:00,10,5,1,1,2,1,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,19:00-20:00,5,2,0,0,2,1,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,20:00-21:00,2,1,0,0,1,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,21:00-22:00,5,2,0,0,3,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,22:00-23:00,4,1,0,0,3,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,23:00-24:00,2,1,0,0,0,1,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,00:00-01:00,2,1,0,0,1,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,01:00-02:00,0,0,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,02:00-03:00,1,0,0,0,1,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,03:00-04:00,0,0,0,0,0,0,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,04:00-05:00,4,0,0,0,2,2,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,05:00-06:00,8,4,0,2,1,1,0,0,0,0,0,0,0
경부선,서울,추풍령졸음쉼터,06:00-07:00,8,3,1,2,2,0,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,07:00-08:00,20,8,1,6,2,2,1,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,08:00-09:00,19,15,0,2,0,2,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,09:00-10:00,31,19,1,9,1,0,0,1,0,0,0,0,0
경부선,서울,옥천졸음쉼터,10:00-11:00,31,20,0,6,2,3,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,11:00-12:00,34,21,0,6,3,4,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,12:00-13:00,19,12,0,2,0,2,1,2,0,0,0,0,0
경부선,서울,옥천졸음쉼터,13:00-14:00,25,14,0,6,1,4,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,14:00-15:00,31,18,0,8,1,3,1,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,15:00-16:00,33,24,0,3,3,3,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,16:00-17:00,41,32,0,5,2,2,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,17:00-18:00,27,22,0,2,2,1,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,18:00-19:00,21,20,0,1,0,0,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,19:00-20:00,12,8,0,3,1,0,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,20:00-21:00,6,4,0,0,1,1,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,21:00-22:00,19,12,0,1,1,4,0,0,0,0,1,0,0
경부선,서울,옥천졸음쉼터,22:00-23:00,10,3,0,1,1,3,0,1,0,0,1,0,0
경부선,서울,옥천졸음쉼터,23:00-24:00,4,1,0,1,0,1,1,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,00:00-01:00,5,2,0,0,0,2,0,0,0,0,1,0,0
경부선,서울,옥천졸음쉼터,01:00-02:00,4,1,0,0,0,3,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,02:00-03:00,8,3,0,0,0,3,0,0,0,0,2,0,0
경부선,서울,옥천졸음쉼터,03:00-04:00,3,2,0,0,0,0,0,1,0,0,0,0,0
경부선,서울,옥천졸음쉼터,04:00-05:00,5,0,0,1,0,3,0,1,0,0,0,0,0
경부선,서울,옥천졸음쉼터,05:00-06:00,8,3,0,1,1,3,0,0,0,0,0,0,0
경부선,서울,옥천졸음쉼터,06:00-07:00,13,5,0,6,1,1,0,0,0,0,0,0,0
경부선,부산,입장졸음쉼터,07:00-08:00,26,17,0,6,2,0,0,0,0,0,0,0,1
경부선,부산,입장졸음쉼터,08:00-09:00,47,38,0,8,0,1,0,0,0,0,0,0,0
경부선,부산,입장졸음쉼터,09:00-10:00,31,29,0,2,0,0,0,0,0,0,0,0,0
경부선,부산,입장졸음쉼터,10:00-11:00,44,32,0,11,0,0,0,0,0,0,0,0,1
경부선,부산,입장졸음쉼터,11:00-12:00,39,32,0,6,1,0,0,0,0,0,0,0,0
경부선,부산,입장졸음쉼터,12:00-13:00,36,27,1,4,3,0,0,0,0,0,0,0,1
