"특성별(1)",특성별(2),2025,2025,2025
"특성별(1)",특성별(2),사례수 (명),예 (%),아니오 (%)
"전체",소계,3262,34.8,65.2
"성별",남성,1577,34.1,65.9
"성별",여성,1685,35.5,64.5
"연령",10대,388,37.8,62.2
"연령",20대,652,39.2,60.8
"연령",30대,685,32.1,67.9
"연령",40대,696,32.0,68.0
"연령",50대,577,34.5,65.5
"연령",60대,225,32.7,67.3
"연령",70세 이상,40,48.2,51.8
