"특성별(1)",특성별(2),2025,2025,2025
"특성별(1)",특성별(2),사례수 (명),예 (%),아니오 (%)
"전체",소계,3553,24.3,75.7
"성별",남성,1737,38.8,61.2
"성별",여성,1816,10.4,89.6
"연령",10대,410,16.4,83.6
"연령",20대,681,24.0,76.0
"연령",30대,744,30.8,69.2
"연령",40대,771,26.6,73.4
"연령",50대,639,20.0,80.0
"연령",60대,256,21.8,78.2
"연령",70세 이상,52,31.2,68.8
